GPStime,id,ifo,label
1243688375.836,KLUE66HPqE,L1,Fast_Scattering
1249677918.766,6QjWHZH9qr,L1,Fast_Scattering
1238546059.875,8MT1Ml4pEN,L1,Koi_Fish
1245082550.988,Am0gVrfvVa,L1,Tomte
1238167884.297,jDXkWhIz4i,L1,Fast_Scattering
1242646550.063,QJLFDmvvjG,L1,Scattered_Light
1252760019.402,I0oiM3q8Eg,L1,Tomte
1253200367.977,1sQWNJge0d,L1,Fast_Scattering
1248637029.566,igKjS8ogyQ,L1,Koi_Fish
1249824585.945,t4SZ6Fkbfz,L1,Fast_Scattering
1249496877.875,PoVvirhcdI,L1,Extremely_Loud
1243345540.914,yONqDoyfmh,L1,Fast_Scattering
1251780523.59,6ZKC5nUNbG,L1,Blip_Low_Frequency
1250772173.74,5qeclnmVZN,L1,Blip_Low_Frequency
1240350275.929,AioZRopvWE,L1,Koi_Fish
1243614384.188,poaekHfDdg,L1,Fast_Scattering
1252759021.922,aLtLb4co9P,L1,Fast_Scattering
1240578003.32,1CWDf90Pg5,L1,Fast_Scattering
1250778204.66,mGnFFOoR4o,L1,Extremely_Loud
1243629457.313,CbIExr1ldp,L1,Fast_Scattering
1243338927.911,IvKlReS5j7,L1,Blip
1250604066.514,rbCPlnOupc,L1,Blip_Low_Frequency
1243444299.438,RLqcCnMWW2,L1,Scattered_Light
1244089736.184,EOPyLTsdxb,L1,Extremely_Loud
1243713576.625,Fn0NdapNCX,L1,Scattered_Light
1243438368.43,cjjDm87ERk,L1,Fast_Scattering
1249241382.57,xRdk93n5Gi,L1,Fast_Scattering
1241845436.807,VBJq1m4WhD,L1,Tomte
1246889005.309,Nav8cUam8y,L1,Blip_Low_Frequency
1239957470.234,SFli82K6Tz,L1,Power_Line
1243258189.188,8noygy94kl,L1,Scattered_Light
1247693061.572,93KQ47uR2t,L1,Koi_Fish
1240332585.734,gB3pTsnddV,L1,Fast_Scattering
1247648467.763,RZcLzYcvsb,L1,Koi_Fish
1251955223.467,7UAkZyPhCU,L1,Blip_Low_Frequency
1243144572.629,zHXpi91oEo,L1,Blip_Low_Frequency
1253915455.535,Xtoy0rI80T,L1,Blip_Low_Frequency
1248031635.895,1rUNYSq3qt,L1,Tomte
1239130975.148,UknHz3ZQwG,L1,Fast_Scattering
1243449713.752,xkav2F7S1H,L1,Koi_Fish
1243182678.586,PnEJZgc0GB,L1,Blip_Low_Frequency
1245354234.125,c8rd5gvip5,L1,Extremely_Loud
1250730010.387,I0O6BY0BGI,L1,Blip
1241477952.031,CVsVOg6f4L,L1,Scattered_Light
1253746571.637,tc2QbM9D4X,L1,Tomte
1241974724.994,3E6YxDJIpN,L1,Blip_Low_Frequency
1241546228.582,La2YSN7Oz3,L1,Tomte
1245094903.164,ce7kgH9fkd,L1,Fast_Scattering
1239450323.328,Mq5zlGSFSG,L1,Fast_Scattering
1247962670.125,9R2akGm5PX,L1,Fast_Scattering
1246883001.426,HrcoK7lq9f,L1,Tomte
1248377911.063,kgQZPZX3Qx,L1,Scattered_Light
1252822199.949,jU4ADe1x7m,L1,Blip_Low_Frequency
1238202977.973,dxImZKQXUY,L1,Extremely_Loud
1240606550.109,iVwjJYGzzD,L1,Fast_Scattering
1253653100.387,owxUMOJic7,L1,Tomte
1238345133.891,CbTWIlidCo,L1,Fast_Scattering
1245096535.586,bfZrlXJdoN,L1,Fast_Scattering
1245849069.27,9RG6YXXO5p,L1,Tomte
1252387408.84,cUm1u5eWD7,L1,Tomte
1243618246.914,0vS3F7Isuw,L1,Fast_Scattering
1253039876.734,o5jBom4Yyr,L1,Fast_Scattering
1252703693.262,wEyetxsQB9,L1,Tomte
1245916595.782,ENxN2FFzLT,L1,Blip_Low_Frequency
1243611000.875,JIeSoInJzC,L1,Scattered_Light
1253750737.207,WR4Ye9kbqM,L1,Blip_Low_Frequency
1252245813.293,WlljeAixro,L1,Tomte
1245657521.176,QEe7UHvAex,L1,Tomte
1243685511.078,c8vz9t0OCc,L1,Fast_Scattering
1249826441.374,hwv7kIKYjN,L1,Koi_Fish
1253549193.063,8FsfxfoDBp,L1,Fast_Scattering
1249122099.918,97z5hoYoPb,L1,Blip_Low_Frequency
1243255450.063,sL90S9RuVC,L1,Fast_Scattering
1243686060.703,w9FgEBagb8,L1,Fast_Scattering
1243346726.633,3Tfxh3pLtL,L1,Fast_Scattering
1250370685.188,PHy0F4IKWt,L1,Fast_Scattering
1242651767.234,VZewepxcO2,L1,Fast_Scattering
1251633733.393,T2diR9P6Iz,L1,Blip_Low_Frequency
1243436584.484,YEazb47ESP,L1,Fast_Scattering
1243140686.988,5ZMX5KKDGk,L1,Tomte
1253219927.043,FEFyMO8rM0,L1,Tomte
1246032691.121,54w5KOcQ47,L1,Koi_Fish
1248707263.514,xHrJdtGUVb,L1,Blip_Low_Frequency
1241020555.219,eZTZNvQo5Z,L1,Low_Frequency_Burst
1253401481.313,dTnFjEvflJ,L1,Scattered_Light
1250020231.375,pd4pXqkB5L,L1,Scattered_Light
1249224918.761,Fkw3k50fj2,L1,Repeating_Blips
1243085032.516,dttQUHPtq1,L1,Fast_Scattering
1251257066.947,OVFvovqT1h,L1,Extremely_Loud
1240950864.291,lAo0j5q3W2,L1,Tomte
1238556650.012,Kt8kfcH4I5,L1,Blip_Low_Frequency
1252893071.9,5832DRK8l1,L1,Tomte
1244564474.277,ud9r4l4Kgu,L1,Blip_Low_Frequency
1253288496.328,INsS9a8YiV,L1,Fast_Scattering
1239158060.563,OoSHQrNLEl,L1,Scattered_Light
1252793333.367,5HBsK1N44G,L1,Fast_Scattering
1239393498.438,2x7mvbuAee,L1,Fast_Scattering
1243616248.484,v8eI5w5czJ,L1,Fast_Scattering
1252098013.004,tsFXEIqF2e,L1,Tomte
1249385135.859,11FkgKdbF8,L1,Fast_Scattering
1243897406.391,IC949g6ngK,L1,Koi_Fish
1240918801.328,45Z9RcD2oc,L1,Fast_Scattering
1241792154.125,2zjGBfqBoR,L1,Scattered_Light
1249935849.725,DyxeNKRWCM,L1,Blip_Low_Frequency
1249342060.09,UBUhptLlFS,L1,Extremely_Loud
1248984917.211,z1s1bpltgj,L1,Fast_Scattering
1251648825.523,V3XoNFnIPq,L1,Fast_Scattering
1245367900.831,fEqbKFAN9K,L1,Blip
1243348796.516,xiwUamnYFE,L1,Fast_Scattering
1250448217.148,ADXXHr1Zx9,L1,Fast_Scattering
1238991642.52,qUQl1znH56,L1,Extremely_Loud
1249050223.496,0JK2lQNRQ3,L1,Blip_Low_Frequency
1240146949.211,ISDaMZ2r0D,L1,Fast_Scattering
1252793644.871,CkGe7EmWeB,L1,Tomte
1253018703.664,wUFzw7AknC,L1,Fast_Scattering
1250106488.32,KbddWFGjLH,L1,Fast_Scattering
1243622529.164,alF1QxWkox,L1,Fast_Scattering
1240629392.074,VXOgR7R1os,L1,Extremely_Loud
1249052735.121,S3hysByvgW,L1,Fast_Scattering
1245165572.975,WSq5jtBR4a,L1,Blip_Low_Frequency
1241922364.449,9lLzX9QQo8,L1,Extremely_Loud
1245594529.674,BU3iJwyc24,L1,Blip_Low_Frequency
1240240024.547,2guWWCL0M8,L1,Power_Line
1238448379.328,Dzydf1JTX3,L1,Fast_Scattering
1250329393.523,sOIfPX1i8g,L1,Fast_Scattering
1243174666.086,UPWJHsre2C,L1,Fast_Scattering
1252807997.52,1qvX8XbhQC,L1,Tomte
1244669977.531,KxPZONrtkw,L1,Scattered_Light
1252372599.63,tIj1w7RToj,L1,Blip
1253792994.943,7tVgLwTMcQ,L1,Blip_Low_Frequency
1246289135.828,F2k7q1xEKW,L1,Fast_Scattering
1245324847.906,bz8q63qjER,L1,Low_Frequency_Burst
1251458809.428,m6Cn4w25ku,L1,Blip_Low_Frequency
1250452096.32,dWWTP5QcGI,L1,Fast_Scattering
1243602787.688,uyjBobNsZG,L1,Fast_Scattering
1248406835.326,R1BwG4PeDg,L1,Blip_Low_Frequency
1250258346.227,K3IlXJXaBp,L1,Fast_Scattering
1241812685.188,3nwncUkCSz,L1,Scattered_Light
1245346017.141,UVz28qelhy,L1,Fast_Scattering
1252378807.054,918Hf3VYUL,L1,Koi_Fish
1249446030.238,eFDOuI2WW0,L1,Tomte
1253651561.951,a0NjUyTirH,L1,Blip_Low_Frequency
1253237088.022,1afVT3VBWJ,L1,Koi_Fish
1243351425.375,NlwGqVWirP,L1,Fast_Scattering
1241807292.938,zBowvhMRYN,L1,Scattered_Light
1253243784.598,99AAGoQLjT,L1,Tomte
1242750262.594,imqylqkiQd,L1,Low_Frequency_Burst
1243435653.918,3dcCNEHeJU,L1,Extremely_Loud
1248229432.738,cyVucAycD8,L1,Tomte
1239528127.645,hVVfbBLN1E,L1,Extremely_Loud
1249337652.303,2uWgLRGdRL,L1,Tomte
1247772390.434,lX8wqD0HQL,L1,Extremely_Loud
1243176139.094,H1bmWlAOnF,L1,Low_Frequency_Burst
1253106280.133,AY1Nv9HzCm,L1,Fast_Scattering
1252620813.605,edDwS1BUiQ,L1,Extremely_Loud
1249641967.902,1lNTV8newL,L1,Tomte
1253319693.367,HT4n99dgkI,L1,Extremely_Loud
1246352813.575,gtllMyAIJT,L1,Koi_Fish
1253258903.869,RwSXJRVLaT,L1,Blip_Low_Frequency
1242239057.141,cCFanxkHAM,L1,Fast_Scattering
1250879736.813,NNJpxaCBkA,L1,Scattered_Light
1252940830.414,Iu2yqTbMZU,L1,Fast_Scattering
1251897852.586,IxEuqAT81E,L1,Fast_Scattering
1243283721.125,Q7vH5mhrHr,L1,Scattered_Light
1248179295.883,K1RVVSolU4,L1,Fast_Scattering
1251296753.461,yFQLKnstkD,L1,Fast_Scattering
1253624892.375,HWCwoaEd4C,L1,Scattered_Light
1250783163.115,zdE6rW8K32,L1,Tomte
1239394064.244,7pnM3u4laH,L1,Blip_Low_Frequency
1242307168.963,SyahPFdpce,L1,Tomte
1250001183.305,pT9ZWY9pnP,L1,Fast_Scattering
1249186667.254,ovH3Fsd456,L1,Tomte
1241992164.289,zAL33EEpwd,L1,Fast_Scattering
1246506094.02,3VFm9mdXw5,L1,Tomte
1246858608.191,N0NnU6lnzR,L1,Tomte
1253644170.719,QlEXgOlFUd,L1,Low_Frequency_Burst
1238446548.188,ppXMDcULSv,L1,Scattered_Light
1249374932.684,oqg6jl9dMT,L1,Blip_Low_Frequency
1244551189.938,cmTED8pr3t,L1,Scattered_Light
1252740515.082,cheOs2OJAd,L1,Blip_Low_Frequency
1243603365.125,gZXkVeMNb6,L1,Scattered_Light
1241945009.543,TVU5SnAiox,L1,Tomte
1243025131.52,8apOJ5hXCV,L1,Tomte
1242613105.107,RbB2pta0W7,L1,Blip_Low_Frequency
1251043730.348,9AkW1Dfh1G,L1,Blip_Low_Frequency
1244618671.832,QMYfY1nSik,L1,Blip_Low_Frequency
1244983338.184,OjiMEzVNRH,L1,Tomte
1238344307.375,ozZ8fByCTW,L1,Koi_Fish
1242523020.479,J0cUWEab2x,L1,Koi_Fish
1240303234.527,mCSXofCfzE,L1,Tomte
1253634400.625,a1xz1hfzbR,L1,Fast_Scattering
1252140321.211,hhJmTLA8yq,L1,Extremely_Loud
1249765433.961,kbcCmLqSAh,L1,Fast_Scattering
1241895946.336,1EDjEObz7Y,L1,Fast_Scattering
1251909628.207,qmb6b8Vi9h,L1,Tomte
1252982800.242,hjgjGcOSN8,L1,Extremely_Loud
1246153369.91,MaSc8pn0gR,L1,Tomte
1241789027.875,7GCrHgk65R,L1,Scattered_Light
1249593013.158,TaEBborbG1,L1,Tomte
1250619419.219,p8t1XVVEDE,L1,Scattered_Light
1252067196.438,22zWcZjDev,L1,Scattered_Light
1248453891.895,XH8V0dkwrt,L1,Tomte
1241082394.012,PPYqOjYBEN,L1,Tomte
1241570680.85,Y3VnT4UDVc,L1,Blip_Low_Frequency
1252077830.359,RpJPuza3Ju,L1,Fast_Scattering
1243346909.031,wgtVLzniJa,L1,Scattered_Light
1247723657.598,lUOHPaI2QI,L1,Tomte
1249451103.699,1oJ8CrhgpT,L1,Tomte
1239151255.137,o3j2w6dEmF,L1,Blip_Low_Frequency
1245199137.873,JjzYrTqJcf,L1,Tomte
1251235487.455,2WQBP6tq47,L1,Blip_Low_Frequency
1249628310.73,rpTzlj2ybV,L1,Tomte
1246170367.783,cBiAyJ0zaM,L1,Tomte
1243433482.234,RZJkd6dG2r,L1,Fast_Scattering
1252753632.434,xVbxVnZwmx,L1,Blip_Low_Frequency
1252815485.59,7rzcDGhYsS,L1,Tomte
1243684082.258,4MijnpbGaF,L1,Fast_Scattering
1245784503.148,x5zGpeYig2,L1,Fast_Scattering
1239104831.641,L42eVulmRb,L1,Fast_Scattering
1243186697.688,cVmn9zCF46,L1,Scattered_Light
1246109821.801,MhcI1BGcPT,L1,Blip
1243624922.891,QO9anMPR03,L1,Fast_Scattering
1252701709.988,XP5KzmBYgt,L1,Tomte
1251802225.168,LR3BWrEeQq,L1,Tomte
1250059244.374,P8JDISfi1B,L1,Koi_Fish
1249505557.301,ZxaR1BVMMf,L1,Blip_Low_Frequency
1243019133.949,a2TDhGPkuJ,L1,Tomte
1244234293.883,npuHP8ftVo,L1,Fast_Scattering
1248464953.546,6arbpDAzi0,L1,Blip
1250400567.382,0bfiu3ju3Y,L1,Extremely_Loud
1252511856.605,KY4QkFiyWk,L1,Blip_Low_Frequency
1252134151.354,6qXE3Smvve,L1,Tomte
1245894045.687,t2k4VK3B5G,L1,Koi_Fish
1251872987.668,sLx7cuxGxg,L1,Blip_Low_Frequency
1243630367.938,LU7onYRS7Z,L1,Fast_Scattering
1238334884.773,OJBTO6zahU,L1,Fast_Scattering
1239546631.461,zR5KPkswyj,L1,Fast_Scattering
1240831748.301,e7EBDOWa0U,L1,Blip_Low_Frequency
1239876022.941,PyM7JSVOMj,L1,Extremely_Loud
1244230406.727,WJwlTBO0L8,L1,Air_Compressor
1239982594.938,O8ypDdwCSo,L1,Scattered_Light
1239985204.258,4IXRFRhV6N,L1,Fast_Scattering
1247856252.152,qfoNSWP5XM,L1,Tomte
1239985194.828,XzAG1sPX5W,L1,Fast_Scattering
1250449348.633,cDmvOeYL0f,L1,Fast_Scattering
1241395370.466,Jj3WNloB5L,L1,Blip
1243691059.051,whaMXFsTo9,L1,Blip_Low_Frequency
1253309364.313,OZ2dyfvZAA,L1,Fast_Scattering
1242956801.285,Y8bFZxbBlx,L1,Tomte
1240587160.875,FnKYT8SnTl,L1,Scattered_Light
1249739462.188,mlZZiVMdWj,L1,Fast_Scattering
1239550422.898,LvYEyOfScn,L1,Fast_Scattering
1250323597.957,AU3HE23bhn,L1,Blip_Low_Frequency
1243728120.605,dmVFYCAA7H,L1,Extremely_Loud
1243436729.266,qOIeelVP3Q,L1,Fast_Scattering
1239973929.891,5kqRoDWG7l,L1,Power_Line
1239131453.695,kBoLJTUkQm,L1,Fast_Scattering
1244945220.732,WJRDYe8DqO,L1,Tomte
1252221552.293,IiiEzoX6La,L1,Tomte
1244749025.215,FSsHCAsGP4,L1,Blip_Low_Frequency
1252694017.563,3hMRj28Xvm,L1,Scattered_Light
1249501056.145,zn5yGSnSJV,L1,Blip_Low_Frequency
1246042125.456,CDy8ynMWZt,L1,Koi_Fish
1248015703.953,qdvdNEZSF1,L1,Fast_Scattering
1243620918.641,5bpMbuKi2y,L1,Fast_Scattering
1239750581.969,mGbn5Bfe15,L1,Extremely_Loud
1243064046.993,KTdGk9Rpdv,L1,Koi_Fish
1248096439.789,5XildxKJs8,L1,Fast_Scattering
1242916926.398,4Ttnqyj0QJ,L1,Fast_Scattering
1239039547.328,6eqQOtdPNM,L1,Fast_Scattering
1250426984.438,8z1ogi0ZLe,L1,Fast_Scattering
1239174137.563,0rVR9ehWam,L1,Scattered_Light
1251395138.254,AwtA0lKfkb,L1,Tomte
1242647795.188,JttoNe2Wad,L1,Scattered_Light
1251837323.76,eoRbBf3u98,L1,Blip_Low_Frequency
1244674202.18,QCJXSYdFaS,L1,Fast_Scattering
1243254832.727,qtRi55waFk,L1,Fast_Scattering
1243107982.953,TPXVutKESc,L1,Fast_Scattering
1244390160.344,tVA2gDkNsl,L1,Low_Frequency_Burst
1253164796.553,hmVkUkx87r,L1,Blip_Low_Frequency
1248764524.996,rMS0vXpNH5,L1,Fast_Scattering
1248748206.256,QfTa4Vc3sj,L1,Tomte
1243186930.07,435WTYNpW4,L1,Fast_Scattering
1249399797.477,e8MVfkvlFh,L1,Fast_Scattering
1238777853.125,Y4rpKHiovU,L1,Fast_Scattering
1240243864.484,HxNkrOg8sS,L1,Power_Line
1250939713.676,guOCcjDSRw,L1,Blip_Low_Frequency
1242747843.168,cPBoTzLGSK,L1,Tomte
1247620356.848,jarGctnJbQ,L1,Tomte
1249673732.063,g97q5X79ot,L1,Fast_Scattering
1252021658.564,igj70UnpQ6,L1,Tomte
1249674544.063,8sQQU9o1BJ,L1,Scattered_Light
1247644117.124,hYK7WeGuxx,L1,Extremely_Loud
1239622280.09,9UdaT1okja,L1,Tomte
1239833572.719,y2A2WHQ6ei,L1,Power_Line
1253277099.938,HEKS17qfo1,L1,Fast_Scattering
1244481730.672,pT5XapyHtr,L1,Fast_Scattering
1249467693.23,77TNHucr7r,L1,Tomte
1253464205.547,tPgDELsUXO,L1,Fast_Scattering
1240491467.848,uefxaThuuX,L1,Blip_Low_Frequency
1252581093.91,dn1nxlFtCZ,L1,Blip_Low_Frequency
1250005546.563,ZENBp6BRZE,L1,Scattered_Light
1243443402.129,FBw4szEdqE,L1,Blip_Low_Frequency
1238332492.438,FH442FTCYl,L1,Fast_Scattering
1240510742.854,FV9g7FHV7a,L1,Blip
1246575005.512,nfWSYDgBdm,L1,Tomte
1244381876.375,GESTRvsXQ0,L1,Scattered_Light
1252031949.045,a7lyqVTEXl,L1,Koi_Fish
1238715855.826,LUCgNpSBx1,L1,Koi_Fish
1240995182.627,6IaNRlodNz,L1,Koi_Fish
1248459951.936,hfJEHsBWwB,L1,Tomte
1246403655.779,G4BbkzGz43,L1,Blip_Low_Frequency
1244361254.324,BsEjykbUyJ,L1,Tomte
1243624948.758,EDjgiPfdo6,L1,Fast_Scattering
1252064623.855,qXinjx1AZ2,L1,Extremely_Loud
1247959176.221,ZMXKwmEr8F,L1,Tomte
1244366286.766,Hw6tXS1qUW,L1,Koi_Fish
1238331492.566,d2TtrqWTHi,L1,Tomte
1253777364.535,kRllekgI34,L1,Tomte
1252428662.598,Yq3sCYvVsC,L1,Tomte
1240087744.227,tkBOjLrsFG,L1,Fast_Scattering
1246359276.092,h9pRpQWIf9,L1,Tomte
1243352147.945,TLYnX1AHY9,L1,Fast_Scattering
1243436722.688,CuUpn0VF1W,L1,Scattered_Light
1246323801.566,Ei48OaLNWk,L1,Blip_Low_Frequency
1241229101.598,JfTVzbT5Pr,L1,Tomte
1246608631.375,hh7gUTeqpA,L1,Scattered_Light
1238242474.891,CqKHTwUEZI,L1,Fast_Scattering
1252924421.734,5OGD7oSncc,L1,Fast_Scattering
1248621026.621,sCX3vVtQgf,L1,Blip_Low_Frequency
1251547925.834,B1XKlb4IrD,L1,Tomte
1253829583.213,DmO0X1NTvy,L1,Tomte
1251195025.219,4nZHnaIbb3,L1,Low_Frequency_Burst
1253017562.234,Pt7J85Fgzw,L1,Fast_Scattering
1248495626.23,g7HAkoBMYg,L1,Blip_Low_Frequency
1243760772.941,EasxBzZND7,L1,Tomte
1246886535.004,fuW2Z3nHnO,L1,Blip_Low_Frequency
1253025172.93,O7QC5ApOK6,L1,Fast_Scattering
1253253039.434,1O6ZXzTtlA,L1,Tomte
1252756941.289,AVY05PxFQJ,L1,Fast_Scattering
1239024432.195,G7R0Hu2VK0,L1,Fast_Scattering
1243456103.223,FsSkOdJK2o,L1,Tomte
1253210486.777,wLolQWoqrI,L1,Blip_Low_Frequency
1240148826.359,aqbA2jGoLx,L1,Power_Line
1244708599.736,Ah5hpyrwJP,L1,Koi_Fish
1240648221.607,oBMNPS1QiK,L1,Blip_Low_Frequency
1251149877.633,MiSPaepeqS,L1,Fast_Scattering
1250296340.902,UlCvosCvK1,L1,Blip_Low_Frequency
1243605106.813,pA444BmzLU,L1,Scattered_Light
1241709946.582,1MUTamNTgy,L1,Tomte
1242307100.375,IWQfDW5srE,L1,Scattered_Light
1252011367.629,luaRdX5kFy,L1,Tomte
1241021434.406,cui6olry4q,L1,Scattered_Light
1243179882.539,Cp8RlWi4Bg,L1,Fast_Scattering
1252948403.933,Vm6U8Rkwqk,L1,Koi_Fish
1244008777.333,dgWFM6Nuxi,L1,Blip
1242136915.969,dM7DTV4WrE,L1,Fast_Scattering
1239529892.111,bcpXs9WqJX,L1,Blip
1243621197.625,3b3rEVpXR6,L1,Fast_Scattering
1250305149.113,IW9BZ0Vxek,L1,Blip_Low_Frequency
1253728766.254,d7qRmzPwXt,L1,Tomte
1242943928.434,UK6l2Mmt1y,L1,Blip_Low_Frequency
1252989014.301,TSSNXVXO1x,L1,Tomte
1249783284.809,0h4SW3EwGL,L1,Tomte
1253310035.332,bq0PHkGt3H,L1,Tomte
1240170037.766,0kg4isjaha,L1,Fast_Scattering
1244558913.117,7BeGaXnnVI,L1,Fast_Scattering
1250521174.232,AFpsDIjOGN,L1,Tomte
1243786833.771,cX5rD3vdru,L1,Blip
1243434157.922,O9eQKsdebj,L1,Fast_Scattering
1239134449.695,YDUgoBry5s,L1,Fast_Scattering
1240117507.016,aJvFYBr09z,L1,Power_Line
1250416785.887,BWlJYeDUwY,L1,Tomte
1248773353.484,8H5jH5pQGN,L1,Fast_Scattering
1247704037.572,iUHFL3DXOE,L1,Tomte
1253864305.738,IDIIKxQjOP,L1,Tomte
1247685270.895,LOyvto99qi,L1,Tomte
1240032968.703,C0tRqC8NDL,L1,Power_Line
1245069073.625,nnYyisrzum,L1,Scattered_Light
1246354239.785,R5eDL9rIrU,L1,Extremely_Loud
1252540211.816,XvSiHU52u4,L1,Tomte
1253295269.875,DUDo6IIBjh,L1,Fast_Scattering
1253572516.119,XIDPxCENZa,L1,Tomte
1239862992.141,lQtU02OfLf,L1,Power_Line
1241840212.321,oLXMZ0jWog,L1,Koi_Fish
1246169167.415,RRHEAJMPA4,L1,Blip
1240751775.375,XKjrzccWDG,L1,Fast_Scattering
1249675444.063,mWuldYdPQV,L1,Scattered_Light
1250240215.68,6lAQqB0lKp,L1,Fast_Scattering
1245784510.195,lA7J3RFqD4,L1,Fast_Scattering
1251823388.184,izVt0DJNfc,L1,Blip_Low_Frequency
1245179755.543,omww2h9HCH,L1,Blip_Low_Frequency
1239138048.594,xB3aJUwL33,L1,Fast_Scattering
1251897883.094,AzsNP16aw2,L1,Fast_Scattering
1253772114.395,xZ8HqyU8Gf,L1,Blip_Low_Frequency
1244106815.635,QiESvyEsy2,L1,Blip_Low_Frequency
1238618159.07,IrnGiVboAO,L1,Fast_Scattering
1252548354.025,54AcU8jFp3,L1,Blip_Low_Frequency
1242288059.242,JBPP7VpNC5,L1,Tomte
1243615810.781,MTn4oWHMwr,L1,Fast_Scattering
1239842280.43,lR2t6dovQJ,L1,Blip_Low_Frequency
1245883835.223,XTl9ts2GMl,L1,Tomte
1251459580.707,jDzdBCOHoa,L1,Tomte
1243600403.453,gWQQBgD0Fn,L1,Fast_Scattering
1243545922.855,FIAFMi923A,L1,Tomte
1253032099.047,i6KAas7Cmm,L1,Fast_Scattering
1249843925.422,I88ky4DhD7,L1,Scratchy
1240292628.621,HGlexeTbhe,L1,Extremely_Loud
1243607591.297,pAB3sZlfbr,L1,Fast_Scattering
1244756269.146,x5nwIsfMIQ,L1,Blip_Low_Frequency
1249908156.664,emFMthLamJ,L1,Fast_Scattering
1243770789.438,5DZm5vJXJ8,L1,Scattered_Light
1253664187.02,vJkgkpuwdu,L1,Tomte
1249789876.217,l4UiG4JHe2,L1,Tomte
1245171079.055,j7MaPm7J4v,L1,Fast_Scattering
1240216485.016,ua7lK6PsrE,L1,Power_Line
1244545927.41,9fOJ9YRkHY,L1,Tomte
1253693313.213,343TyPYoeX,L1,Tomte
1246359819.934,0kOh4hHgi2,L1,Tomte
1241327064.848,sKGG67tKNd,L1,Extremely_Loud
1249770796.891,lMK1Ecrwaq,L1,Fast_Scattering
1251457681.958,nZqN81YOhR,L1,Blip
1243620820.813,WrexnZ9vUO,L1,Fast_Scattering
1250017613.438,vG9X4a8ICE,L1,Fast_Scattering
1249181502.824,e48I7aF0Ot,L1,Tomte
1250016187.988,1BLCzFGGIL,L1,Tomte
1250260235.625,fuvkGJGxJc,L1,Scattered_Light
1250291866.539,kKN8h2yHMV,L1,Koi_Fish
1243226143.785,h1LPPVaa1o,L1,Tomte
1248847552.065,7yeoOko7Hv,L1,Koi_Fish
1243732909.864,tKnMV9KBnQ,L1,Koi_Fish
1244596825.172,ZS1cxwhuse,L1,Fast_Scattering
1248991647.078,v1WyYji6lH,L1,Scratchy
1250330106.438,6lMSjZIBGQ,L1,Fast_Scattering
1250809384.067,L2bRotE7un,L1,Koi_Fish
1245791259.068,1c4vZZ2WQ8,L1,Blip_Low_Frequency
1243605358.539,zcBjp2Jgya,L1,Fast_Scattering
1239736788.328,Me1RimVnE3,L1,Fast_Scattering
1248245041.348,Z8ehnInVN4,L1,Blip_Low_Frequency
1249972296.035,PYuTqZVKqq,L1,Extremely_Loud
1253540667.707,7koIr2K1Eb,L1,Blip_Low_Frequency
1251979569.504,KYFIhxqhxP,L1,Blip_Low_Frequency
1250342342.938,Gn0nNYxsqM,L1,Scattered_Light
1240890193.145,v1DLJacLkk,L1,Extremely_Loud
1239166923.188,FytAFlWRwF,L1,Scattered_Light
1240359364.855,0nxHlKNNzu,L1,Tomte
1243055281.178,DN1lUZeARm,L1,Blip_Low_Frequency
1246453512.896,0zZHkZWy1s,L1,Koi_Fish
1252544874.348,Q35MtY7hdH,L1,Tomte
1242314440.469,lefn0QOYu2,L1,Scattered_Light
1250343279.146,4YR5KcG03b,L1,Tomte
1238319193.883,IW4s3y8ulg,L1,Fast_Scattering
1241804393.563,zm1qapPVv6,L1,Scattered_Light
1243633824.563,YEWDL6wxuB,L1,Fast_Scattering
1243847403.605,98M9XLUdQG,L1,Tomte
1238244789.922,l3gEnWiKO9,L1,Fast_Scattering
1246106033.9,PAAbGCutpH,L1,Blip_Low_Frequency
1247598515.799,RIcbnLUd9U,L1,Extremely_Loud
1253031878.023,0QgLhnUb2C,L1,Fast_Scattering
1239891311.547,lDZUgYsg1E,L1,Power_Line
1246049854.313,zEJqeQ32SL,L1,Fast_Scattering
1242197056.63,d9aoTj51Vt,L1,Extremely_Loud
1241704769.98,i0F0h2pOLO,L1,Tomte
1240947392.711,SuIY5FJHTo,L1,Fast_Scattering
1249781251.844,tlVHjVSbHm,L1,Scattered_Light
1244943408.709,inagRbViXh,L1,Extremely_Loud
1248468887.168,ncf0kERXdU,L1,Tomte
1253043641.438,ApZDvvIEDG,L1,Fast_Scattering
1253401190.125,QmTL3RaZvm,L1,Scattered_Light
1253636405.953,BUJNJQZrhf,L1,Fast_Scattering
1242309998.375,H18oixPRkT,L1,Scattered_Light
1244788303.419,RvSI6jWHEH,L1,Blip
1244560772.453,H1ipqZj4hB,L1,Fast_Scattering
1246138260.586,ZkkfN7q0cA,L1,Fast_Scattering
1240153316.984,Ci6g5ll83t,L1,Fast_Scattering
1250364464.977,TLxa0uJIkh,L1,Fast_Scattering
1240929503.156,7Wu4VtYl44,L1,Scattered_Light
1252389043.785,k593PynCGq,L1,Blip_Low_Frequency
1241873633.828,BNAAPDEw89,L1,Fast_Scattering
1253181139.463,zQPqctdPpg,L1,Blip_Low_Frequency
1244141500.045,fjkX7L4DDG,L1,Koi_Fish
1249668231.688,fPGT1XcUwV,L1,Fast_Scattering
1243183721.625,yImFroxc0m,L1,Fast_Scattering
1239894431.516,4IVTVpLSKM,L1,Power_Line
